cell.type,sample.id,file.i,N.data,max.segments,sum.splits,max.depth
bcell,McGill0322,74,6060,19,34188,6
bcell,McGill0322,74,6060,N.data,95984,34
bcell,McGill0091,75,7865,19,55864,8
bcell,McGill0091,75,7865,N.data,125366,28
bcell,McGill0322,75,6529,19,39405,7
bcell,McGill0322,75,6529,N.data,98883,27
tcell,McGill0004,75,2673,19,14390,6
tcell,McGill0004,75,2673,N.data,38025,28
tcell,McGill0005,75,3817,19,20023,6
tcell,McGill0005,75,3817,N.data,53492,24
tcell,McGill0006,75,2290,19,16112,10
tcell,McGill0006,75,2290,N.data,34058,25
tcell,McGill0007,75,2439,19,14458,7
tcell,McGill0007,75,2439,N.data,34469,24
tcell,McGill0008,75,3185,19,17178,5
tcell,McGill0008,75,3185,N.data,43683,28
tcell,McGill0009,75,3226,19,17597,7
tcell,McGill0009,75,3226,N.data,43149,22
tcell,McGill0010,75,2730,19,16227,7
tcell,McGill0010,75,2730,N.data,37946,24
tcell,McGill0011,75,2436,19,14143,6
tcell,McGill0011,75,2436,N.data,35393,27
tcell,McGill0024,75,2705,19,15840,6
tcell,McGill0024,75,2705,N.data,45735,39
tcell,McGill0025,75,3634,19,19854,6
tcell,McGill0025,75,3634,N.data,51916,26
tcell,McGill0026,75,2089,19,12337,6
tcell,McGill0026,75,2089,N.data,29029,26
tcell,McGill0027,75,2589,19,13479,6
tcell,McGill0027,75,2589,N.data,35427,27
tcell,McGill0028,75,3221,19,16213,6
tcell,McGill0028,75,3221,N.data,48120,28
tcell,McGill0029,75,3692,19,22094,7
tcell,McGill0029,75,3692,N.data,52046,25
tcell,McGill0059,75,6102,19,37272,8
tcell,McGill0059,75,6102,N.data,91067,26
tcell,McGill0095,75,5087,19,32418,8
tcell,McGill0095,75,5087,N.data,74382,25
tcell,McGill0102,75,4710,19,27551,6
tcell,McGill0102,75,4710,N.data,67729,28
tcell,McGill0106,75,3623,19,19404,6
tcell,McGill0106,75,3623,N.data,50156,26
tcell,McGill0107,75,5046,19,28575,6
tcell,McGill0107,75,5046,N.data,73755,27
monocyte,McGill0001,75,6124,19,33417,5
monocyte,McGill0001,75,6124,N.data,87351,26
monocyte,McGill0002,75,8378,19,43942,6
monocyte,McGill0002,75,8378,N.data,120297,25
monocyte,McGill0058,75,4520,19,25257,6
monocyte,McGill0058,75,4520,N.data,63862,29
monocyte,McGill0079,75,5617,19,32373,7
monocyte,McGill0079,75,5617,N.data,79197,25
monocyte,McGill0101,75,3588,19,19712,6
monocyte,McGill0101,75,3588,N.data,49778,24
monocyte,McGill0104,75,4087,19,25248,7
monocyte,McGill0104,75,4087,N.data,59302,25
tcell,McGill0004,76,11233,19,57742,6
tcell,McGill0004,76,11233,N.data,188896,38
tcell,McGill0005,76,16524,19,78196,7
tcell,McGill0005,76,16524,N.data,302421,46
tcell,McGill0006,76,10119,19,56835,7
tcell,McGill0006,76,10119,N.data,191142,46
tcell,McGill0007,76,10829,19,54033,6
tcell,McGill0007,76,10829,N.data,195070,45
tcell,McGill0008,76,14712,19,75323,6
tcell,McGill0008,76,14712,N.data,245473,35
tcell,McGill0009,76,14411,19,73452,6
tcell,McGill0009,76,14411,N.data,259832,38
tcell,McGill0010,76,12073,19,72147,8
tcell,McGill0010,76,12073,N.data,212342,36
tcell,McGill0011,76,11551,19,54201,6
tcell,McGill0011,76,11551,N.data,238093,54
tcell,McGill0024,76,12277,19,70209,6
tcell,McGill0024,76,12277,N.data,222636,41
tcell,McGill0025,76,15918,19,71504,6
tcell,McGill0025,76,15918,N.data,295519,44
tcell,McGill0026,76,9133,19,50042,6
tcell,McGill0026,76,9133,N.data,164747,41
tcell,McGill0027,76,11519,19,62923,6
tcell,McGill0027,76,11519,N.data,238449,47
tcell,McGill0028,76,13099,19,65174,7
tcell,McGill0028,76,13099,N.data,230645,37
tcell,McGill0029,76,15711,19,108981,8
tcell,McGill0029,76,15711,N.data,297499,39
tcell,McGill0059,76,16053,19,79155,6
tcell,McGill0059,76,16053,N.data,273197,32
tcell,McGill0095,76,14637,19,80645,6
tcell,McGill0095,76,14637,N.data,240812,34
tcell,McGill0102,76,13122,19,68575,6
tcell,McGill0102,76,13122,N.data,212878,33
tcell,McGill0106,76,9582,19,52570,6
tcell,McGill0106,76,9582,N.data,154719,32
tcell,McGill0107,76,14319,19,77209,8
tcell,McGill0107,76,14319,N.data,248707,38
monocyte,McGill0001,76,12834,19,67205,8
monocyte,McGill0001,76,12834,N.data,219827,33
monocyte,McGill0002,76,13995,19,77887,6
monocyte,McGill0002,76,13995,N.data,227704,35
monocyte,McGill0058,76,5333,19,32693,9
monocyte,McGill0058,76,5333,N.data,84597,35
monocyte,McGill0079,76,7253,19,38569,5
monocyte,McGill0079,76,7253,N.data,107219,30
monocyte,McGill0101,76,3908,19,22577,7
monocyte,McGill0101,76,3908,N.data,55738,32
monocyte,McGill0104,76,5658,19,30793,6
monocyte,McGill0104,76,5658,N.data,86401,37
bcell,McGill0091,76,7835,19,52340,9
bcell,McGill0091,76,7835,N.data,131161,32
bcell,McGill0322,76,10545,19,58808,5
bcell,McGill0322,76,10545,N.data,178508,34
tcell,McGill0004,77,2266,19,12798,6
tcell,McGill0004,77,2266,N.data,30462,24
tcell,McGill0005,77,2901,19,14943,6
tcell,McGill0005,77,2901,N.data,39743,27
tcell,McGill0006,77,2154,19,13034,7
tcell,McGill0006,77,2154,N.data,31599,26
tcell,McGill0007,77,2198,19,11042,6
tcell,McGill0007,77,2198,N.data,27907,24
tcell,McGill0008,77,2910,19,14484,6
tcell,McGill0008,77,2910,N.data,42207,33
tcell,McGill0009,77,2706,19,14961,6
tcell,McGill0009,77,2706,N.data,35699,26
tcell,McGill0010,77,2220,19,12814,7
tcell,McGill0010,77,2220,N.data,29628,25
tcell,McGill0011,77,2228,19,13013,7
tcell,McGill0011,77,2228,N.data,29059,23
tcell,McGill0024,77,1975,19,10799,7
tcell,McGill0024,77,1975,N.data,31887,33
tcell,McGill0025,77,3334,19,17827,7
tcell,McGill0025,77,3334,N.data,45669,25
tcell,McGill0026,77,1983,19,9315,6
tcell,McGill0026,77,1983,N.data,27133,26
tcell,McGill0027,77,2362,19,11341,7
tcell,McGill0027,77,2362,N.data,32389,25
tcell,McGill0028,77,2604,19,14298,7
tcell,McGill0028,77,2604,N.data,34331,24
tcell,McGill0029,77,3055,19,18202,9
tcell,McGill0029,77,3055,N.data,44166,26
tcell,McGill0059,77,2742,19,14883,7
tcell,McGill0059,77,2742,N.data,36317,28
tcell,McGill0095,77,2457,19,13545,7
tcell,McGill0095,77,2457,N.data,33391,25
tcell,McGill0102,77,2511,19,14001,6
tcell,McGill0102,77,2511,N.data,32771,24
tcell,McGill0106,77,1570,19,8623,8
tcell,McGill0106,77,1570,N.data,21209,28
tcell,McGill0107,77,2550,19,12480,6
tcell,McGill0107,77,2550,N.data,33978,23
monocyte,McGill0001,77,3285,19,16754,5
monocyte,McGill0001,77,3285,N.data,45034,28
monocyte,McGill0002,77,4208,19,22785,5
monocyte,McGill0002,77,4208,N.data,57531,27
monocyte,McGill0058,77,1620,19,8899,6
monocyte,McGill0058,77,1620,N.data,19957,24
monocyte,McGill0079,77,2315,19,13270,7
monocyte,McGill0079,77,2315,N.data,30621,23
monocyte,McGill0101,77,1378,19,7789,8
monocyte,McGill0101,77,1378,N.data,16786,25
monocyte,McGill0104,77,1685,19,8988,6
monocyte,McGill0104,77,1685,N.data,21714,28
bcell,McGill0091,77,2406,19,13101,6
bcell,McGill0091,77,2406,N.data,30171,21
bcell,McGill0322,77,2712,19,15103,6
bcell,McGill0322,77,2712,N.data,34539,24
tcell,McGill0004,78,22245,19,140171,9
tcell,McGill0004,78,22245,N.data,446593,43
tcell,McGill0005,78,30257,19,137386,7
tcell,McGill0005,78,30257,N.data,653217,48
tcell,McGill0006,78,24688,19,200179,9
tcell,McGill0006,78,24688,N.data,587891,51
tcell,McGill0007,78,20808,19,114002,7
tcell,McGill0007,78,20808,N.data,421045,42
tcell,McGill0008,78,25796,19,141065,7
tcell,McGill0008,78,25796,N.data,548731,46
tcell,McGill0009,78,25036,19,142308,9
tcell,McGill0009,78,25036,N.data,493792,43
tcell,McGill0010,78,18418,19,101193,8
tcell,McGill0010,78,18418,N.data,344815,39
tcell,McGill0011,78,27133,19,151851,6
tcell,McGill0011,78,27133,N.data,678971,62
tcell,McGill0024,78,18329,19,87888,7
tcell,McGill0024,78,18329,N.data,367922,48
tcell,McGill0025,78,38970,19,244957,7
tcell,McGill0025,78,38970,N.data,816871,40
tcell,McGill0026,78,19164,19,83345,8
tcell,McGill0026,78,19164,N.data,398754,47
tcell,McGill0027,78,26144,19,146878,6
tcell,McGill0027,78,26144,N.data,566462,46
tcell,McGill0028,78,26042,19,155792,8
tcell,McGill0028,78,26042,N.data,545502,44
tcell,McGill0029,78,28172,19,170369,10
tcell,McGill0029,78,28172,N.data,541221,37
tcell,McGill0059,78,23900,19,139141,8
tcell,McGill0059,78,23900,N.data,432102,37
tcell,McGill0095,78,19084,19,112736,9
tcell,McGill0095,78,19084,N.data,336339,37
tcell,McGill0102,78,26639,19,158900,6
tcell,McGill0102,78,26639,N.data,500537,41
tcell,McGill0106,78,21927,19,127719,6
tcell,McGill0106,78,21927,N.data,402319,39
tcell,McGill0107,78,28085,19,175862,8
tcell,McGill0107,78,28085,N.data,540376,44
monocyte,McGill0001,78,29169,19,176630,7
monocyte,McGill0001,78,29169,N.data,599796,41
monocyte,McGill0002,78,21773,19,107949,8
monocyte,McGill0002,78,21773,N.data,409907,42
monocyte,McGill0058,78,8656,19,60321,10
monocyte,McGill0058,78,8656,N.data,157655,39
monocyte,McGill0079,78,11456,19,65879,7
monocyte,McGill0079,78,11456,N.data,199057,37
monocyte,McGill0101,78,7958,19,46969,9
monocyte,McGill0101,78,7958,N.data,131638,40
monocyte,McGill0104,78,12724,19,92924,9
monocyte,McGill0104,78,12724,N.data,243900,42
bcell,McGill0091,78,15734,19,95368,8
bcell,McGill0091,78,15734,N.data,284748,37
bcell,McGill0322,78,27578,19,185325,10
bcell,McGill0322,78,27578,N.data,571092,45
tcell,McGill0004,79,63917,19,270984,9
tcell,McGill0004,79,63917,N.data,1511579,53
tcell,McGill0005,79,60759,19,260499,8
tcell,McGill0005,79,60759,N.data,1604420,67
tcell,McGill0006,79,64033,19,337009,9
tcell,McGill0006,79,64033,N.data,1789822,66
tcell,McGill0007,79,52670,19,272579,9
tcell,McGill0007,79,52670,N.data,1367226,57
tcell,McGill0008,79,53666,19,188962,10
tcell,McGill0008,79,53666,N.data,1816658,83
tcell,McGill0009,79,56787,19,247110,8
tcell,McGill0009,79,56787,N.data,1968388,85
tcell,McGill0010,79,60215,19,294539,6
tcell,McGill0010,79,60215,N.data,1447028,52
tcell,McGill0011,79,45633,19,197763,7
tcell,McGill0011,79,45633,N.data,1267994,68
tcell,McGill0024,79,46537,19,228988,7
tcell,McGill0024,79,46537,N.data,1186249,70
tcell,McGill0025,79,92829,19,481230,7
tcell,McGill0025,79,92829,N.data,2374192,60
tcell,McGill0026,79,46713,19,260092,7
tcell,McGill0026,79,46713,N.data,1225640,62
tcell,McGill0027,79,64436,19,300442,8
tcell,McGill0027,79,64436,N.data,1895652,80
tcell,McGill0028,79,63096,19,274216,8
tcell,McGill0028,79,63096,N.data,1786790,65
tcell,McGill0029,79,97892,19,496881,6
tcell,McGill0029,79,97892,N.data,2180064,45
tcell,McGill0059,79,67297,19,291895,8
tcell,McGill0059,79,67297,N.data,1604578,55
tcell,McGill0095,79,69480,19,280385,10
tcell,McGill0095,79,69480,N.data,1590291,52
tcell,McGill0102,79,55827,19,240757,6
tcell,McGill0102,79,55827,N.data,1167921,45
tcell,McGill0106,79,45976,19,283108,7
tcell,McGill0106,79,45976,N.data,1046078,48
tcell,McGill0107,79,82679,19,365336,7
tcell,McGill0107,79,82679,N.data,2184702,62
monocyte,McGill0001,79,68838,19,295695,7
monocyte,McGill0001,79,68838,N.data,2026805,71
monocyte,McGill0002,79,48108,19,202186,8
monocyte,McGill0002,79,48108,N.data,1211914,70
monocyte,McGill0058,79,28896,19,132441,9
monocyte,McGill0058,79,28896,N.data,605383,56
monocyte,McGill0079,79,16792,19,84444,7
monocyte,McGill0079,79,16792,N.data,339875,75
monocyte,McGill0101,79,20539,19,95945,6
monocyte,McGill0101,79,20539,N.data,428380,44
monocyte,McGill0104,79,29917,19,152497,6
monocyte,McGill0104,79,29917,N.data,688995,65
bcell,McGill0091,79,53665,19,271435,8
bcell,McGill0091,79,53665,N.data,1327645,55
bcell,McGill0322,79,63806,19,377776,7
bcell,McGill0322,79,63806,N.data,1813851,62
tcell,McGill0004,80,13087,19,83171,11
tcell,McGill0004,80,13087,N.data,259109,38
tcell,McGill0005,80,17401,19,103510,9
tcell,McGill0005,80,17401,N.data,341471,45
tcell,McGill0006,80,12792,19,77527,7
tcell,McGill0006,80,12792,N.data,312084,56
tcell,McGill0007,80,12248,19,69930,8
tcell,McGill0007,80,12248,N.data,223821,42
tcell,McGill0008,80,15336,19,87703,9
tcell,McGill0008,80,15336,N.data,275603,36
tcell,McGill0009,80,15753,19,96869,10
tcell,McGill0009,80,15753,N.data,289097,36
tcell,McGill0010,80,12866,19,81525,7
tcell,McGill0010,80,12866,N.data,251628,41
tcell,McGill0011,80,12862,19,79099,8
tcell,McGill0011,80,12862,N.data,238044,35
tcell,McGill0024,80,12310,19,71178,8
tcell,McGill0024,80,12310,N.data,242142,41
tcell,McGill0025,80,19120,19,115865,9
tcell,McGill0025,80,19120,N.data,373011,41
tcell,McGill0026,80,10704,19,66380,7
tcell,McGill0026,80,10704,N.data,203492,42
tcell,McGill0027,80,13518,19,77350,7
tcell,McGill0027,80,13518,N.data,275005,49
tcell,McGill0028,80,14819,19,80554,8
tcell,McGill0028,80,14819,N.data,288696,40
tcell,McGill0029,80,17300,19,110617,9
tcell,McGill0029,80,17300,N.data,336128,40
tcell,McGill0059,80,13628,19,75194,7
tcell,McGill0059,80,13628,N.data,229516,33
tcell,McGill0095,80,12585,19,74899,7
tcell,McGill0095,80,12585,N.data,232288,37
tcell,McGill0102,80,12241,19,74579,7
tcell,McGill0102,80,12241,N.data,214646,34
tcell,McGill0106,80,9276,19,52346,7
tcell,McGill0106,80,9276,N.data,158293,38
tcell,McGill0107,80,14399,19,91146,8
tcell,McGill0107,80,14399,N.data,258062,37
monocyte,McGill0001,80,17118,19,95665,6
monocyte,McGill0001,80,17118,N.data,304984,36
monocyte,McGill0002,80,18948,19,109985,7
monocyte,McGill0002,80,18948,N.data,314983,33
monocyte,McGill0058,80,6992,19,39820,9
monocyte,McGill0058,80,6992,N.data,109579,40
monocyte,McGill0079,80,10710,19,67285,10
monocyte,McGill0079,80,10710,N.data,172363,34
monocyte,McGill0101,80,6492,19,40183,8
monocyte,McGill0101,80,6492,N.data,99819,30
monocyte,McGill0104,80,8078,19,50425,9
monocyte,McGill0104,80,8078,N.data,131654,34
bcell,McGill0091,80,9517,19,49911,9
bcell,McGill0091,80,9517,N.data,155612,31
bcell,McGill0322,80,12573,19,63961,6
bcell,McGill0322,80,12573,N.data,226337,39
tcell,McGill0004,81,1671,19,10998,7
tcell,McGill0004,81,1671,N.data,22016,24
tcell,McGill0005,81,2603,19,15738,7
tcell,McGill0005,81,2603,N.data,34511,25
tcell,McGill0006,81,1287,19,7706,8
tcell,McGill0006,81,1287,N.data,15497,25
tcell,McGill0007,81,1596,19,8518,6
tcell,McGill0007,81,1596,N.data,18269,19
tcell,McGill0008,81,2310,19,14340,8
tcell,McGill0008,81,2310,N.data,30435,23
tcell,McGill0009,81,2279,19,13475,7
tcell,McGill0009,81,2279,N.data,29640,25
tcell,McGill0010,81,1598,19,9089,7
tcell,McGill0010,81,1598,N.data,19055,21
tcell,McGill0011,81,1773,19,9620,7
tcell,McGill0011,81,1773,N.data,21340,23
tcell,McGill0024,81,1632,19,9685,7
tcell,McGill0024,81,1632,N.data,20180,21
tcell,McGill0025,81,2312,19,14057,7
tcell,McGill0025,81,2312,N.data,29860,22
tcell,McGill0026,81,1271,19,6895,8
tcell,McGill0026,81,1271,N.data,15586,29
tcell,McGill0027,81,1703,19,10259,7
tcell,McGill0027,81,1703,N.data,22215,27
tcell,McGill0028,81,1659,19,10836,9
tcell,McGill0028,81,1659,N.data,22068,25
tcell,McGill0029,81,2200,19,11028,6
tcell,McGill0029,81,2200,N.data,26728,22
tcell,McGill0059,81,2001,19,11250,6
tcell,McGill0059,81,2001,N.data,26543,30
tcell,McGill0095,81,2021,19,11202,6
tcell,McGill0095,81,2021,N.data,24901,22
tcell,McGill0102,81,1612,19,9539,6
tcell,McGill0102,81,1612,N.data,20166,24
tcell,McGill0106,81,1462,19,9718,9
tcell,McGill0106,81,1462,N.data,18422,23
tcell,McGill0107,81,1819,19,10500,8
tcell,McGill0107,81,1819,N.data,22492,25
monocyte,McGill0001,81,2096,19,10446,6
monocyte,McGill0001,81,2096,N.data,26209,23
monocyte,McGill0002,81,2454,19,14606,7
monocyte,McGill0002,81,2454,N.data,31463,22
monocyte,McGill0058,81,1062,19,6284,6
monocyte,McGill0058,81,1062,N.data,12640,22
monocyte,McGill0079,81,1828,19,10349,7
monocyte,McGill0079,81,1828,N.data,23392,23
monocyte,McGill0101,81,1036,19,6825,7
monocyte,McGill0101,81,1036,N.data,13543,23
monocyte,McGill0104,81,1184,19,7177,6
monocyte,McGill0104,81,1184,N.data,14886,23
bcell,McGill0091,81,1518,19,8003,7
bcell,McGill0091,81,1518,N.data,17907,23
bcell,McGill0322,81,1604,19,10136,7
bcell,McGill0322,81,1604,N.data,20188,23
tcell,McGill0004,82,7581,19,43738,9
tcell,McGill0004,82,7581,N.data,115976,30
tcell,McGill0005,82,8856,19,40929,8
tcell,McGill0005,82,8856,N.data,144276,32
tcell,McGill0006,82,7053,19,41715,8
tcell,McGill0006,82,7053,N.data,130595,44
tcell,McGill0007,82,7064,19,38651,6
tcell,McGill0007,82,7064,N.data,114296,33
tcell,McGill0008,82,8810,19,41552,6
tcell,McGill0008,82,8810,N.data,141397,35
tcell,McGill0009,82,8560,19,41246,7
tcell,McGill0009,82,8560,N.data,133505,32
tcell,McGill0010,82,7074,19,40109,6
tcell,McGill0010,82,7074,N.data,109909,31
tcell,McGill0011,82,7359,19,38219,5
tcell,McGill0011,82,7359,N.data,117888,32
tcell,McGill0024,82,6349,19,32463,7
tcell,McGill0024,82,6349,N.data,103010,34
tcell,McGill0025,82,11174,19,76344,8
tcell,McGill0025,82,11174,N.data,211176,37
tcell,McGill0026,82,5712,19,35485,7
tcell,McGill0026,82,5712,N.data,107063,40
tcell,McGill0027,82,7755,19,44577,7
tcell,McGill0027,82,7755,N.data,127718,36
tcell,McGill0028,82,8010,19,41088,6
tcell,McGill0028,82,8010,N.data,137874,36
tcell,McGill0029,82,10387,19,52732,7
tcell,McGill0029,82,10387,N.data,167445,38
tcell,McGill0059,82,8767,19,45851,11
tcell,McGill0059,82,8767,N.data,132842,33
tcell,McGill0095,82,8287,19,44173,10
tcell,McGill0095,82,8287,N.data,124995,28
tcell,McGill0102,82,8116,19,43616,6
tcell,McGill0102,82,8116,N.data,123998,34
tcell,McGill0106,82,6923,19,36362,9
tcell,McGill0106,82,6923,N.data,107279,30
tcell,McGill0107,82,9922,19,54281,7
tcell,McGill0107,82,9922,N.data,155219,35
monocyte,McGill0001,82,7898,19,41048,6
monocyte,McGill0001,82,7898,N.data,133206,34
monocyte,McGill0002,82,6611,19,35314,8
monocyte,McGill0002,82,6611,N.data,104903,32
monocyte,McGill0058,82,3403,19,18600,8
monocyte,McGill0058,82,3403,N.data,50295,32
monocyte,McGill0079,82,3032,19,16179,7
monocyte,McGill0079,82,3032,N.data,45699,39
monocyte,McGill0101,82,3006,19,18003,8
monocyte,McGill0101,82,3006,N.data,42155,27
monocyte,McGill0104,82,3970,19,22376,6
monocyte,McGill0104,82,3970,N.data,60175,32
bcell,McGill0091,82,5885,19,32792,8
bcell,McGill0091,82,5885,N.data,85946,27
bcell,McGill0322,82,8091,19,43061,6
bcell,McGill0322,82,8091,N.data,125405,30
tcell,McGill0004,83,1455,19,7376,6
tcell,McGill0004,83,1455,N.data,17500,23
tcell,McGill0005,83,1938,19,10564,5
tcell,McGill0005,83,1938,N.data,23419,22
tcell,McGill0006,83,1298,19,8806,8
tcell,McGill0006,83,1298,N.data,17308,27
tcell,McGill0007,83,1303,19,7065,8
tcell,McGill0007,83,1303,N.data,16016,25
tcell,McGill0008,83,1950,19,10747,7
tcell,McGill0008,83,1950,N.data,24917,26
tcell,McGill0009,83,1742,19,9636,7
tcell,McGill0009,83,1742,N.data,21272,21
tcell,McGill0010,83,1301,19,8073,9
tcell,McGill0010,83,1301,N.data,16630,22
tcell,McGill0011,83,1594,19,8644,7
tcell,McGill0011,83,1594,N.data,18418,21
tcell,McGill0024,83,1300,19,7585,8
tcell,McGill0024,83,1300,N.data,15592,22
tcell,McGill0025,83,2058,19,12295,7
tcell,McGill0025,83,2058,N.data,26448,24
tcell,McGill0026,83,1182,19,6404,6
tcell,McGill0026,83,1182,N.data,14421,22
tcell,McGill0027,83,1466,19,8736,6
tcell,McGill0027,83,1466,N.data,18636,23
tcell,McGill0028,83,1635,19,10051,7
tcell,McGill0028,83,1635,N.data,20329,24
tcell,McGill0029,83,1656,19,9849,7
tcell,McGill0029,83,1656,N.data,20579,24
tcell,McGill0059,83,1903,19,10126,6
tcell,McGill0059,83,1903,N.data,23248,24
tcell,McGill0095,83,1600,19,9503,7
tcell,McGill0095,83,1600,N.data,19616,23
tcell,McGill0102,83,1422,19,7618,6
tcell,McGill0102,83,1422,N.data,17064,22
tcell,McGill0106,83,1261,19,7217,7
tcell,McGill0106,83,1261,N.data,14552,19
tcell,McGill0107,83,1772,19,10232,7
tcell,McGill0107,83,1772,N.data,22385,24
monocyte,McGill0001,83,1144,19,6181,6
monocyte,McGill0001,83,1144,N.data,13809,23
monocyte,McGill0002,83,1316,19,7624,7
monocyte,McGill0002,83,1316,N.data,15703,23
monocyte,McGill0058,83,562,19,3313,6
monocyte,McGill0058,83,562,N.data,6117,22
monocyte,McGill0079,83,1113,19,6647,6
monocyte,McGill0079,83,1113,N.data,13198,21
monocyte,McGill0101,83,528,19,2697,9
monocyte,McGill0101,83,528,N.data,5816,20
monocyte,McGill0104,83,692,19,3851,7
monocyte,McGill0104,83,692,N.data,7369,19
bcell,McGill0091,83,987,19,5577,8
bcell,McGill0091,83,987,N.data,11210,21
bcell,McGill0322,83,1261,19,7080,6
bcell,McGill0322,83,1261,N.data,15519,26
tcell,McGill0004,84,3531,19,19723,6
tcell,McGill0004,84,3531,N.data,47348,25
tcell,McGill0005,84,6080,19,33900,8
tcell,McGill0005,84,6080,N.data,89510,27
tcell,McGill0006,84,2441,19,11234,8
tcell,McGill0006,84,2441,N.data,31566,23
tcell,McGill0007,84,3539,19,19352,8
tcell,McGill0007,84,3539,N.data,47814,26
tcell,McGill0008,84,4863,19,27913,7
tcell,McGill0008,84,4863,N.data,66758,25
tcell,McGill0009,84,5172,19,27991,6
tcell,McGill0009,84,5172,N.data,71726,24
tcell,McGill0010,84,3729,19,20404,6
tcell,McGill0010,84,3729,N.data,49606,23
tcell,McGill0011,84,3564,19,20408,7
tcell,McGill0011,84,3564,N.data,48119,24
tcell,McGill0024,84,4342,19,24803,7
tcell,McGill0024,84,4342,N.data,58651,27
tcell,McGill0025,84,4514,19,25534,6
tcell,McGill0025,84,4514,N.data,63449,28
tcell,McGill0026,84,2598,19,14078,7
tcell,McGill0026,84,2598,N.data,32732,23
tcell,McGill0027,84,3496,19,19729,6
tcell,McGill0027,84,3496,N.data,46866,25
tcell,McGill0028,84,3527,19,19436,7
tcell,McGill0028,84,3527,N.data,46487,22
tcell,McGill0029,84,4695,19,26387,7
tcell,McGill0029,84,4695,N.data,64373,25
tcell,McGill0059,84,6336,19,35472,7
tcell,McGill0059,84,6336,N.data,88697,23
tcell,McGill0095,84,5510,19,29710,8
tcell,McGill0095,84,5510,N.data,75004,27
tcell,McGill0102,84,3841,19,21275,7
tcell,McGill0102,84,3841,N.data,51722,27
tcell,McGill0106,84,3262,19,18235,6
tcell,McGill0106,84,3262,N.data,43133,26
tcell,McGill0107,84,4200,19,23803,8
tcell,McGill0107,84,4200,N.data,58402,25
monocyte,McGill0001,84,6480,19,35219,6
monocyte,McGill0001,84,6480,N.data,91130,27
monocyte,McGill0002,84,8988,19,49346,7
monocyte,McGill0002,84,8988,N.data,135986,27
