profile.id,chromosome,N.data,max.segments,sum.splits,max.depth
399,12,215,N.data,2181,24
399,13,96,10,410,5
399,13,96,N.data,829,16
399,14,99,10,702,7
399,14,99,N.data,1040,17
399,15,90,10,502,7
399,15,90,N.data,793,16
399,16,93,10,512,5
399,16,93,N.data,998,21
399,17,171,10,773,5
399,17,171,N.data,1607,20
399,18,86,10,355,4
399,18,86,N.data,553,11
399,19,58,10,337,7
399,19,58,N.data,433,13
399,2,277,10,1218,6
399,2,277,N.data,3260,22
399,20,89,10,343,5
399,20,89,N.data,701,14
399,21,43,10,217,7
399,21,43,N.data,296,12
399,22,80,10,251,6
399,22,80,N.data,542,13
399,3,218,10,1490,8
399,3,218,N.data,2553,23
399,4,175,10,1010,7
399,4,175,N.data,1719,18
399,5,204,10,942,5
399,5,204,N.data,1883,17
399,6,175,10,758,6
399,6,175,N.data,1592,16
399,7,141,10,713,5
399,7,141,N.data,1332,18
399,8,137,10,892,7
399,8,137,N.data,1379,17
399,9,130,10,483,6
399,9,130,N.data,1027,15
399,X,124,10,779,7
399,X,124,N.data,1245,19
399,Y,19,10,74,5
399,Y,19,N.data,80,7
4,1,427,10,1867,8
4,1,427,N.data,4888,19
4,10,132,10,536,7
4,10,132,N.data,1204,17
4,11,145,10,649,5
4,11,145,N.data,1204,15
4,12,189,10,901,5
4,12,189,N.data,1663,16
4,13,85,10,371,5
4,13,85,N.data,610,14
4,14,76,10,351,5
4,14,76,N.data,530,12
4,15,82,10,334,5
4,15,82,N.data,560,12
4,16,76,10,443,6
4,16,76,N.data,642,15
4,17,151,10,449,7
4,17,151,N.data,1334,17
4,18,76,10,409,6
4,18,76,N.data,585,14
4,19,44,10,181,6
4,19,44,N.data,246,10
4,2,233,10,973,7
4,2,233,N.data,2190,18
4,20,89,10,429,6
4,20,89,N.data,721,16
4,21,41,10,154,5
4,21,41,N.data,225,10
4,22,71,10,318,6
4,22,71,N.data,470,11
4,3,170,10,575,6
4,3,170,N.data,1523,18
4,4,146,10,464,5
4,4,146,N.data,1284,17
4,5,188,10,784,5
4,5,188,N.data,1961,21
4,6,145,10,754,7
4,6,145,N.data,1210,20
4,7,115,10,791,7
4,7,115,N.data,1309,19
4,8,118,10,433,6
4,8,118,N.data,1004,18
4,9,119,10,642,7
4,9,119,N.data,1065,18
4,X,118,10,459,5
4,X,118,N.data,1121,20
4,Y,12,10,38,5
4,Y,12,N.data,39,6
40,1,640,10,3182,5
40,1,640,N.data,7523,20
40,10,233,10,984,6
40,10,233,N.data,2162,18
40,11,233,10,1009,5
40,11,233,N.data,1871,16
40,12,293,10,1361,5
40,12,293,N.data,2753,18
40,13,157,10,763,5
40,13,157,N.data,1359,16
40,14,154,10,794,7
40,14,154,N.data,1278,14
40,15,135,10,647,6
40,15,135,N.data,1033,15
40,16,150,10,773,6
40,16,150,N.data,1326,18
40,17,247,10,1104,6
40,17,247,N.data,2472,23
40,18,129,10,573,6
40,18,129,N.data,962,13
40,19,95,10,390,4
40,19,95,N.data,590,10
40,2,413,10,1648,5
40,2,413,N.data,4762,22
40,20,137,10,585,4
40,20,137,N.data,999,15
40,21,68,10,285,4
40,21,68,N.data,398,11
40,22,100,10,452,5
40,22,100,N.data,681,13
40,3,384,10,1614,6
40,3,384,N.data,3570,20
40,4,319,10,1579,6
40,4,319,N.data,3427,18
40,5,306,10,1503,5
40,5,306,N.data,2804,16
40,6,274,10,1201,5
40,6,274,N.data,2458,17
40,7,232,10,1214,8
40,7,232,N.data,2215,15
40,8,302,10,1351,6
40,8,302,N.data,2898,18
40,9,190,10,869,5
40,9,190,N.data,1568,14
40,X,227,10,1102,5
40,X,227,N.data,2212,17
40,Y,43,10,235,7
40,Y,43,N.data,280,12
400,1,506,10,2217,5
400,1,506,N.data,5697,20
400,10,160,10,676,7
400,10,160,N.data,1569,18
400,11,168,10,710,5
400,11,168,N.data,1544,20
400,12,212,10,955,5
400,12,212,N.data,1857,17
400,13,106,10,549,5
400,13,106,N.data,959,17
400,14,100,10,433,6
400,14,100,N.data,717,13
400,15,89,10,498,6
400,15,89,N.data,940,18
400,16,94,10,504,6
400,16,94,N.data,796,16
400,17,172,10,517,6
400,17,172,N.data,1486,16
400,18,88,10,413,6
400,18,88,N.data,632,13
400,19,57,10,311,7
400,19,57,N.data,422,12
400,2,285,10,1384,6
400,2,285,N.data,3215,23
400,20,94,10,371,4
400,20,94,N.data,664,14
400,21,46,10,194,5
400,21,46,N.data,263,11
400,22,80,10,323,6
400,22,80,N.data,544,14
400,3,215,10,1183,5
400,3,215,N.data,2047,15
400,4,190,10,749,6
400,4,190,N.data,1880,18
400,5,211,10,1007,5
400,5,211,N.data,1920,18
400,6,173,10,740,5
400,6,173,N.data,1459,17
400,7,144,10,790,6
400,7,144,N.data,1441,18
400,8,140,10,668,6
400,8,140,N.data,1265,16
400,9,132,10,517,6
400,9,132,N.data,941,12
400,X,132,10,598,6
400,X,132,N.data,1205,18
400,Y,21,10,76,6
400,Y,21,N.data,90,8
401,1,505,10,2542,5
401,1,505,N.data,7209,25
401,10,161,10,818,5
401,10,161,N.data,1575,18
401,11,171,10,990,7
401,11,171,N.data,1800,22
401,12,221,10,936,4
401,12,221,N.data,1912,18
401,13,107,10,506,6
401,13,107,N.data,864,14
401,14,101,10,594,6
401,14,101,N.data,941,18
401,15,90,10,432,6
401,15,90,N.data,697,14
401,16,94,10,508,6
401,16,94,N.data,794,14
401,17,174,10,694,4
401,17,174,N.data,1420,15
401,18,88,10,448,6
401,18,88,N.data,722,15
401,19,60,10,348,7
401,19,60,N.data,476,15
401,2,287,10,1306,6
401,2,287,N.data,2949,21
401,20,92,10,391,5
401,20,92,N.data,648,13
401,21,46,10,268,7
401,21,46,N.data,337,13
401,22,80,10,343,5
401,22,80,N.data,586,13
401,3,223,10,1476,8
401,3,223,N.data,2742,21
401,4,188,10,904,5
401,4,188,N.data,1857,18
401,5,209,10,1073,5
401,5,209,N.data,1991,20
401,6,176,10,1071,7
401,6,176,N.data,1965,22
401,7,146,10,982,7
401,7,146,N.data,1864,22
401,8,141,10,692,6
401,8,141,N.data,1224,16
401,9,128,10,649,7
401,9,128,N.data,1133,16
401,X,134,10,522,8
401,X,134,N.data,1111,14
401,Y,21,10,91,5
401,Y,21,N.data,99,8
402,1,495,10,2400,6
402,1,495,N.data,5373,24
402,10,148,10,782,6
402,10,148,N.data,1487,20
402,11,156,10,788,7
402,11,156,N.data,1527,19
402,12,208,10,1152,6
402,12,208,N.data,1981,17
402,13,87,10,431,7
402,13,87,N.data,709,18
402,14,96,10,453,6
402,14,96,N.data,707,12
402,15,84,10,489,6
402,15,84,N.data,770,15
402,16,91,10,475,7
402,16,91,N.data,707,15
402,17,168,10,878,5
402,17,168,N.data,1546,18
402,18,74,10,423,8
402,18,74,N.data,551,13
402,19,56,10,235,5
402,19,56,N.data,378,14
402,2,266,10,1453,7
402,2,266,N.data,3118,21
402,20,90,10,386,5
402,20,90,N.data,663,15
402,21,42,10,171,5
402,21,42,N.data,236,9
402,22,78,10,323,4
402,22,78,N.data,696,16
402,3,207,10,989,6
402,3,207,N.data,2046,20
402,4,175,10,864,5
402,4,175,N.data,2021,23
402,5,192,10,897,5
402,5,192,N.data,1824,19
402,6,168,10,781,6
402,6,168,N.data,1954,24
402,7,138,10,819,6
402,7,138,N.data,1471,20
402,8,133,10,578,7
402,8,133,N.data,1176,17
402,9,125,10,557,6
402,9,125,N.data,1036,16
402,X,121,10,622,5
402,X,121,N.data,1132,20
402,Y,20,10,74,6
402,Y,20,N.data,79,7
403,1,485,10,2611,6
403,1,485,N.data,5664,20
403,10,137,10,647,5
403,10,137,N.data,1173,16
403,11,153,10,948,7
403,11,153,N.data,1582,20
403,12,203,10,1039,5
403,12,203,N.data,1949,16
403,13,83,10,359,7
403,13,83,N.data,670,15
403,14,95,10,514,7
403,14,95,N.data,821,14
403,15,83,10,270,7
403,15,83,N.data,676,16
403,16,92,10,464,6
403,16,92,N.data,713,13
403,17,159,10,651,6
403,17,159,N.data,1630,17
403,18,75,10,396,6
403,18,75,N.data,637,15
403,19,52,10,275,7
403,19,52,N.data,345,12
403,2,255,10,868,6
403,2,255,N.data,2819,20
403,20,87,10,398,5
403,20,87,N.data,698,15
403,21,43,10,167,5
403,21,43,N.data,275,12
403,22,79,10,329,5
403,22,79,N.data,587,12
403,3,205,10,1281,8
403,3,205,N.data,2476,20
403,4,164,10,909,5
403,4,164,N.data,1880,20
403,5,186,10,875,6
403,5,186,N.data,1679,16
403,6,159,10,969,6
403,6,159,N.data,1705,21
403,7,124,10,644,6
403,7,124,N.data,1135,17
403,8,127,10,485,5
403,8,127,N.data,976,13
403,9,119,10,560,5
403,9,119,N.data,1025,18
403,X,119,10,535,8
403,X,119,N.data,959,15
405,1,493,10,2425,7
405,1,493,N.data,6157,22
405,10,153,10,971,6
405,10,153,N.data,1875,22
405,11,164,10,835,5
405,11,164,N.data,1463,17
405,12,216,10,1071,5
405,12,216,N.data,2078,16
405,13,95,10,450,6
405,13,95,N.data,748,16
405,14,97,10,626,8
405,14,97,N.data,908,17
405,15,88,10,418,5
405,15,88,N.data,689,13
405,16,90,10,368,4
405,16,90,N.data,649,14
405,17,165,10,840,8
405,17,165,N.data,1531,18
405,18,82,10,356,5
405,18,82,N.data,593,15
405,19,59,10,270,6
405,19,59,N.data,462,15
405,2,270,10,1462,6
405,2,270,N.data,3624,27
405,20,90,10,434,5
405,20,90,N.data,720,16
405,21,45,10,159,5
405,21,45,N.data,238,10
405,22,80,10,348,5
405,22,80,N.data,603,15
405,3,213,10,1055,7
405,3,213,N.data,2082,20
405,4,178,10,1079,7
405,4,178,N.data,1992,26
405,5,202,10,910,5
405,5,202,N.data,1854,16
405,6,167,10,955,6
405,6,167,N.data,1719,21
405,7,138,10,667,8
405,7,138,N.data,1252,17
405,8,138,10,625,6
405,8,138,N.data,1366,19
405,9,126,10,440,6
405,9,126,N.data,966,14
405,X,128,10,550,7
405,X,128,N.data,1101,17
405,Y,14,10,42,5
405,Y,14,N.data,43,5
406,1,500,10,2255,6
406,1,500,N.data,5916,24
406,10,161,10,853,5
406,10,161,N.data,1551,17
406,11,166,10,796,6
406,11,166,N.data,1539,16
406,12,216,10,1083,7
406,12,216,N.data,2008,16
406,13,102,10,545,7
406,13,102,N.data,871,14
406,14,101,10,458,5
406,14,101,N.data,795,16
406,15,90,10,391,5
406,15,90,N.data,836,18
406,16,93,10,526,7
406,16,93,N.data,755,15
406,17,170,10,1056,7
406,17,170,N.data,1984,25
406,18,86,10,454,5
406,18,86,N.data,672,13
406,19,60,10,280,5
406,19,60,N.data,433,14
406,2,278,10,1393,5
406,2,278,N.data,2981,19
406,20,93,10,381,7
406,20,93,N.data,655,13
406,21,45,10,199,7
406,21,45,N.data,264,10
406,22,79,10,451,6
406,22,79,N.data,741,18
406,3,218,10,949,6
406,3,218,N.data,1886,16
406,4,186,10,1120,7
406,4,186,N.data,2243,23
406,5,204,10,1210,6
406,5,204,N.data,2176,17
406,6,171,10,749,5
406,6,171,N.data,1454,16
406,7,143,10,875,8
406,7,143,N.data,1590,19
406,8,140,10,522,5
406,8,140,N.data,1147,16
406,9,128,10,569,7
406,9,128,N.data,1029,14
406,X,132,10,518,6
406,X,132,N.data,1086,16
406,Y,19,10,70,5
406,Y,19,N.data,76,7
407,1,495,10,2301,5
407,1,495,N.data,5788,23
407,10,149,10,746,5
407,10,149,N.data,1443,16
407,11,159,10,803,7
407,11,159,N.data,1429,18
407,12,205,10,958,5
407,12,205,N.data,1778,15
407,13,92,10,437,5
407,13,92,N.data,783,14
407,14,99,10,454,6
407,14,99,N.data,784,15
407,15,87,10,496,7
407,15,87,N.data,785,16
407,16,90,10,529,7
407,16,90,N.data,780,16
407,17,165,10,762,6
407,17,165,N.data,1736,21
407,18,81,10,387,6
407,18,81,N.data,607,13
407,19,57,10,264,7
407,19,57,N.data,400,12
407,2,265,10,1342,6
407,2,265,N.data,2876,20
407,20,90,10,358,5
407,20,90,N.data,637,13
407,21,44,10,242,7
407,21,44,N.data,301,12
407,22,79,10,296,5
407,22,79,N.data,518,10
407,3,211,10,1372,6
407,3,211,N.data,2493,20
407,4,171,10,720,6
407,4,171,N.data,1867,23
407,5,199,10,844,7
407,5,199,N.data,1751,19
407,6,171,10,781,6
407,6,171,N.data,1483,16
407,7,138,10,733,6
407,7,138,N.data,1320,18
407,8,132,10,507,4
407,8,132,N.data,1132,17
407,9,128,10,562,6
407,9,128,N.data,1104,17
407,X,122,10,562,8
407,X,122,N.data,993,19
407,Y,16,10,51,5
407,Y,16,N.data,52,5
408,1,648,10,2534,4
408,1,648,N.data,8194,27
408,10,230,10,1020,6
408,10,230,N.data,2221,19
408,11,232,10,1064,5
408,11,232,N.data,2273,21
408,12,291,10,1572,6
408,12,291,N.data,3140,19
408,13,155,10,851,5
408,13,155,N.data,1732,22
408,14,153,10,841,6
408,14,153,N.data,1592,22
408,15,133,10,648,6
408,15,133,N.data,1170,15
408,16,151,10,864,6
408,16,151,N.data,1576,22
408,17,244,10,1188,5
408,17,244,N.data,2369,19
408,18,128,10,641,6
408,18,128,N.data,1034,16
408,19,93,10,407,5
408,19,93,N.data,673,13
408,2,410,10,2193,5
408,2,410,N.data,5678,30
408,20,135,10,641,5
408,20,135,N.data,1090,15
408,21,68,10,305,4
408,21,68,N.data,484,14
408,22,102,10,483,5
408,22,102,N.data,822,13
408,3,380,10,1930,6
408,3,380,N.data,4496,23
408,4,316,10,1958,8
408,4,316,N.data,4244,22
408,5,306,10,1292,5
408,5,306,N.data,3598,22
408,6,271,10,1558,5
408,6,271,N.data,3132,20
408,7,231,10,834,5
408,7,231,N.data,2399,18
408,8,294,10,1282,4
408,8,294,N.data,3807,31
408,9,193,10,765,6
408,9,193,N.data,1731,16
408,X,223,10,939,4
408,X,223,N.data,2698,23
408,Y,43,10,257,7
408,Y,43,N.data,310,11
409,1,476,10,2160,6
409,1,476,N.data,5697,25
409,10,139,10,605,4
409,10,139,N.data,1117,14
409,11,148,10,902,6
409,11,148,N.data,1438,17
409,12,205,10,898,7
409,12,205,N.data,1853,17
409,13,92,10,400,4
409,13,92,N.data,826,18
409,14,96,10,500,6
409,14,96,N.data,785,18
409,15,82,10,429,6
409,15,82,N.data,697,16
409,16,88,10,380,5
409,16,88,N.data,646,13
409,17,164,10,575,7
409,17,164,N.data,2068,27
409,18,76,10,312,5
409,18,76,N.data,475,12
409,19,55,10,278,5
409,19,55,N.data,428,13
409,2,260,10,1283,6
409,2,260,N.data,2746,18
409,20,84,10,371,4
409,20,84,N.data,650,15
409,21,37,10,145,5
409,21,37,N.data,209,11
409,22,77,10,334,4
409,22,77,N.data,508,12
409,3,199,10,1049,7
409,3,199,N.data,2149,24
409,4,157,10,611,6
409,4,157,N.data,1539,19
409,5,190,10,830,4
409,5,190,N.data,1547,13
409,6,160,10,674,6
409,6,160,N.data,1526,16
409,7,131,10,522,5
409,7,131,N.data,1009,14
409,8,131,10,590,5
409,8,131,N.data,1191,16
409,9,123,10,559,5
409,9,123,N.data,1088,17
409,X,114,10,436,6
409,X,114,N.data,862,14
409,Y,11,10,37,6
409,Y,11,N.data,37,6
41,1,495,10,1662,5
41,1,495,N.data,5594,22
41,10,140,10,661,5
41,10,140,N.data,1355,17
41,11,156,10,892,8
41,11,156,N.data,1466,17
41,12,205,10,1261,6
41,12,205,N.data,2241,19
41,13,86,10,466,6
41,13,86,N.data,716,17
41,14,100,10,487,5
41,14,100,N.data,813,16
41,15,85,10,375,7
41,15,85,N.data,604,12
41,16,92,10,552,7
41,16,92,N.data,888,17
41,17,173,10,707,4
41,17,173,N.data,1401,16
41,18,80,10,343,4
41,18,80,N.data,592,14
41,19,59,10,361,8
41,19,59,N.data,502,16
41,2,267,10,1422,5
41,2,267,N.data,3625,30
41,20,94,10,406,4
41,20,94,N.data,656,12
41,21,45,10,301,7
41,21,45,N.data,407,16
41,22,81,10,273,6
41,22,81,N.data,595,14
41,3,207,10,723,6
41,3,207,N.data,2100,19
41,4,165,10,962,7
41,4,165,N.data,1653,17
41,5,202,10,796,4
41,5,202,N.data,1874,17
41,6,168,10,805,4
41,6,168,N.data,1608,19
41,7,139,10,582,7
41,7,139,N.data,1515,21
41,8,130,10,611,4
41,8,130,N.data,1368,19
41,9,121,10,546,4
41,9,121,N.data,1093,17
41,X,127,10,561,7
41,X,127,N.data,1191,15
41,Y,17,10,56,6
41,Y,17,N.data,59,6
410,1,496,10,2314,5
410,1,496,N.data,5370,19
410,10,145,10,793,5
410,10,145,N.data,1520,20
410,11,152,10,723,5
410,11,152,N.data,1218,15
410,12,207,10,937,7
410,12,207,N.data,1797,19
410,13,93,10,485,7
410,13,93,N.data,750,15
410,14,96,10,482,6
410,14,96,N.data,778,15
410,15,84,10,321,8
410,15,84,N.data,580,12
410,16,91,10,458,6
410,16,91,N.data,690,13
410,17,165,10,797,5
410,17,165,N.data,1641,22
410,18,75,10,373,7
410,18,75,N.data,525,13
410,19,57,10,251,5
410,19,57,N.data,351,10
410,2,266,10,1329,6
410,2,266,N.data,2896,22
410,20,88,10,355,5
410,20,88,N.data,603,13
410,21,44,10,164,4
410,21,44,N.data,239,10
410,22,78,10,370,5
410,22,78,N.data,601,13
410,3,205,10,1076,6
410,3,205,N.data,2022,18
410,4,173,10,910,6
410,4,173,N.data,1875,19
410,5,198,10,896,6
410,5,198,N.data,1721,15
410,6,169,10,746,5
410,6,169,N.data,1421,15
410,7,133,10,622,5
410,7,133,N.data,1179,17
410,8,135,10,526,4
410,8,135,N.data,1000,13
410,9,125,10,562,6
410,9,125,N.data,1103,17
410,X,122,10,528,4
410,X,122,N.data,1067,19
410,Y,13,10,40,5
410,Y,13,N.data,40,6
411,1,435,10,1907,5
411,1,435,N.data,5362,27
411,10,126,10,700,5
411,10,126,N.data,1425,19
411,11,125,10,661,6
411,11,125,N.data,1047,15
411,12,196,10,819,6
411,12,196,N.data,1789,17
411,13,74,10,374,6
411,13,74,N.data,548,14
411,14,79,10,421,6
411,14,79,N.data,680,16
411,15,76,10,352,5
411,15,76,N.data,518,12
411,16,77,10,374,6
411,16,77,N.data,557,13
411,17,138,10,717,6
411,17,138,N.data,1190,15
411,18,73,10,301,5
411,18,73,N.data,477,11
411,19,48,10,205,5
411,19,48,N.data,282,11
411,2,222,10,1081,6
411,2,222,N.data,2241,18
411,20,80,10,372,5
411,20,80,N.data,647,14
411,21,38,10,152,5
411,21,38,N.data,191,9
411,22,74,10,350,6
411,22,74,N.data,583,16
411,3,169,10,1048,7
411,3,169,N.data,1877,21
411,4,142,10,690,6
411,4,142,N.data,1190,16
411,5,175,10,683,6
411,5,175,N.data,1758,20
411,6,127,10,612,5
411,6,127,N.data,1090,14
411,7,116,10,442,5
411,7,116,N.data,845,13
411,8,111,10,483,5
411,8,111,N.data,866,16
411,9,109,10,511,7
411,9,109,N.data,929,19
411,X,101,10,471,8
411,X,101,N.data,827,14
412,1,485,10,1948,6
412,1,485,N.data,5152,20
412,10,147,10,754,6
412,10,147,N.data,1275,15
412,11,155,10,653,5
412,11,155,N.data,1255,16
412,12,205,10,887,6
412,12,205,N.data,1816,17
412,13,89,10,390,4
412,13,89,N.data,604,11
412,14,95,10,431,7
412,14,95,N.data,696,13
412,15,82,10,410,5
412,15,82,N.data,678,14
412,16,89,10,328,5
412,16,89,N.data,572,11
412,17,161,10,557,7
412,17,161,N.data,1373,18
412,18,77,10,336,6
412,18,77,N.data,518,13
412,19,57,10,296,9
412,19,57,N.data,399,14
412,2,261,10,1014,5
412,2,261,N.data,3011,20
412,20,88,10,481,6
412,20,88,N.data,856,21
412,21,44,10,189,5
412,21,44,N.data,252,11
412,22,70,10,306,6
412,22,70,N.data,547,16
412,3,203,10,1029,5
412,3,203,N.data,1989,19
412,4,173,10,805,6
412,4,173,N.data,1523,15
412,5,190,10,770,5
412,5,190,N.data,1540,15
412,6,165,10,785,5
412,6,165,N.data,1536,22
412,7,136,10,571,4
412,7,136,N.data,964,12
412,8,126,10,524,6
412,8,126,N.data,1002,14
412,9,128,10,601,5
412,9,128,N.data,1040,16
412,X,115,10,512,5
412,X,115,N.data,872,13
412,Y,12,10,36,4
412,Y,12,N.data,36,5
413,1,491,10,2291,6
413,1,491,N.data,5945,23
413,10,152,10,586,5
413,10,152,N.data,1366,20
413,11,159,10,598,5
413,11,159,N.data,1370,16
413,12,211,10,981,7
413,12,211,N.data,1863,16
413,13,94,10,637,8
413,13,94,N.data,882,15
413,14,98,10,489,5
413,14,98,N.data,843,15
413,15,87,10,423,7
413,15,87,N.data,630,11
413,16,90,10,470,5
413,16,90,N.data,738,16
413,17,169,10,883,5
413,17,169,N.data,1907,22
413,18,82,10,391,5
413,18,82,N.data,599,15
413,19,57,10,267,6
413,19,57,N.data,355,10
413,2,268,10,1338,5
413,2,268,N.data,3599,27
413,20,89,10,465,7
413,20,89,N.data,688,14
413,21,42,10,198,5
413,21,42,N.data,264,11
413,22,79,10,493,7
413,22,79,N.data,843,18
413,3,203,10,938,4
413,3,203,N.data,2255,22
413,4,178,10,845,5
413,4,178,N.data,2680,28
413,5,199,10,934,6
413,5,199,N.data,1717,15
413,6,167,10,786,5
413,6,167,N.data,1526,19
413,7,137,10,640,5
413,7,137,N.data,1177,21
413,8,135,10,640,7
413,8,135,N.data,1186,17
413,9,129,10,600,6
413,9,129,N.data,1244,22
413,X,123,10,561,5
413,X,123,N.data,939,14
413,Y,15,10,51,6
413,Y,15,N.data,53,7
414,1,485,10,2196,6
414,1,485,N.data,6038,26
414,10,140,10,664,6
414,10,140,N.data,1435,21
414,11,157,10,666,6
414,11,157,N.data,1872,23
414,12,210,10,851,6
414,12,210,N.data,2008,19
414,13,88,10,417,5
414,13,88,N.data,722,14
414,14,97,10,556,6
414,14,97,N.data,935,17
414,15,84,10,319,5
414,15,84,N.data,614,13
414,16,86,10,493,6
414,16,86,N.data,712,14
414,17,163,10,714,4
414,17,163,N.data,1977,23
414,18,77,10,301,5
414,18,77,N.data,543,13
414,19,56,10,261,5
414,19,56,N.data,433,14
414,2,256,10,1257,6
414,2,256,N.data,2747,21
414,20,83,10,353,6
414,20,83,N.data,650,14
414,21,41,10,167,6
414,21,41,N.data,211,10
414,22,77,10,325,7
414,22,77,N.data,616,15
414,3,205,10,1237,7
414,3,205,N.data,2533,25
414,4,169,10,937,6
414,4,169,N.data,1635,19
414,5,198,10,587,6
414,5,198,N.data,2034,21
414,6,168,10,945,5
414,6,168,N.data,1960,23
414,7,132,10,585,5
414,7,132,N.data,1051,17
414,8,135,10,620,5
414,8,135,N.data,1263,20
414,9,125,10,592,7
414,9,125,N.data,983,15
414,X,120,10,565,5
414,X,120,N.data,1010,16
414,Y,14,10,53,6
414,Y,14,N.data,54,7
415,1,494,10,2213,5
415,1,494,N.data,5388,21
415,10,150,10,747,6
415,10,150,N.data,1370,19
415,11,154,10,766,5
415,11,154,N.data,1307,14
415,12,202,10,922,5
415,12,202,N.data,1759,18
415,13,93,10,452,5
415,13,93,N.data,755,16
415,14,94,10,485,7
415,14,94,N.data,758,14
415,15,80,10,415,6
415,15,80,N.data,640,14
415,16,90,10,448,6
415,16,90,N.data,711,14
415,17,163,10,852,5
415,17,163,N.data,1512,18
415,18,83,10,319,5
415,18,83,N.data,566,12
415,19,56,10,249,5
415,19,56,N.data,370,11
415,2,257,10,1068,6
415,2,257,N.data,2844,23
415,20,86,10,328,5
415,20,86,N.data,581,13
415,21,44,10,153,6
415,21,44,N.data,239,10
415,22,75,10,366,5
415,22,75,N.data,591,15
415,3,205,10,829,4
415,3,205,N.data,1763,15
415,4,167,10,694,7
415,4,167,N.data,1594,17
415,5,195,10,942,5
415,5,195,N.data,1823,15
415,6,163,10,814,6
415,6,163,N.data,1423,16
415,7,135,10,634,6
415,7,135,N.data,1281,18
415,8,135,10,638,6
415,8,135,N.data,1147,17
415,9,125,10,570,5
415,9,125,N.data,947,13
415,X,120,10,631,6
415,X,120,N.data,1042,15
415,Y,15,10,61,6
415,Y,15,N.data,62,7
416,1,639,10,3015,5
416,1,639,N.data,7934,26
416,10,232,10,1128,7
416,10,232,N.data,2340,19
416,11,232,10,1109,5
416,11,232,N.data,2146,18
416,12,291,10,1302,5
416,12,291,N.data,2956,21
416,13,155,10,656,6
416,13,155,N.data,1289,18
416,14,150,10,927,7
416,14,150,N.data,1721,21
416,15,136,10,575,4
416,15,136,N.data,1046,14
416,16,149,10,877,6
416,16,149,N.data,1470,17
416,17,243,10,1073,5
416,17,243,N.data,2254,18
416,18,129,10,643,5
416,18,129,N.data,1104,16
416,19,93,10,399,6
416,19,93,N.data,647,13
416,2,410,10,1951,6
416,2,410,N.data,4968,26
416,20,135,10,622,5
416,20,135,N.data,1048,14
416,21,69,10,281,5
416,21,69,N.data,427,11
416,22,102,10,407,5
416,22,102,N.data,814,13
416,3,383,10,2273,6
416,3,383,N.data,4369,20
416,4,314,10,2061,6
416,4,314,N.data,4475,24
416,5,303,10,1220,4
416,5,303,N.data,3397,24
416,6,274,10,1340,5
416,6,274,N.data,2895,22
416,7,228,10,1154,6
416,7,228,N.data,2582,21
416,8,302,10,1879,7
416,8,302,N.data,3858,24
416,9,190,10,785,7
416,9,190,N.data,1842,22
416,X,225,10,1054,7
416,X,225,N.data,2204,18
416,Y,42,10,217,7
416,Y,42,N.data,273,13
417,1,643,10,2318,5
417,1,643,N.data,7414,24
417,10,230,10,1304,6
417,10,230,N.data,2745,25
417,11,231,10,1127,5
417,11,231,N.data,2199,17
417,12,292,10,1704,6
417,12,292,N.data,3250,20
417,13,157,10,838,6
417,13,157,N.data,1442,15
417,14,151,10,675,4
417,14,151,N.data,1369,18
417,15,134,10,520,5
417,15,134,N.data,956,11
417,16,149,10,689,5
417,16,149,N.data,1570,22
417,17,246,10,1172,6
417,17,246,N.data,2373,18
417,18,127,10,691,6
417,18,127,N.data,1108,16
417,19,92,10,460,5
417,19,92,N.data,683,12
417,2,411,10,2184,5
417,2,411,N.data,5482,26
417,20,138,10,579,7
417,20,138,N.data,1266,16
417,21,69,10,289,6
417,21,69,N.data,518,15
417,22,102,10,419,4
417,22,102,N.data,716,14
417,3,387,10,1917,6
417,3,387,N.data,4053,18
417,4,316,10,1513,4
417,4,316,N.data,3839,21
417,5,304,10,1741,5
417,5,304,N.data,3393,20
417,6,272,10,989,5
417,6,272,N.data,2614,20
417,7,232,10,1216,6
417,7,232,N.data,2399,18
417,8,297,10,1815,6
417,8,297,N.data,3457,22
417,9,194,10,776,6
417,9,194,N.data,1761,20
417,X,224,10,1030,6
417,X,224,N.data,2224,20
417,Y,42,10,214,8
417,Y,42,N.data,253,10
418,1,639,10,2645,5
418,1,639,N.data,8206,26
418,10,232,10,1004,5
418,10,232,N.data,2331,18
418,11,231,10,1054,5
418,11,231,N.data,2131,18
418,12,291,10,1602,5
418,12,291,N.data,3108,18
418,13,153,10,898,7
418,13,153,N.data,1578,17
418,14,151,10,888,7
418,14,151,N.data,1602,20
418,15,135,10,549,5
418,15,135,N.data,1172,17
418,16,147,10,721,7
418,16,147,N.data,1306,17
418,17,247,10,1369,6
418,17,247,N.data,2979,24
