data.seed,n.segments,method,selected
23,2,"10-fold 10 times mean err, min err",6
23,2,"2-fold 50 times mean err, min err",3
23,2,"50% 100 times mean err, min err",4
23,5,10% 100 times penaltyExp -1 min loss,24
23,5,10-fold 10 times penaltyExp -1 min loss,24
23,5,2-fold 50 times penaltyExp -1 min loss,7
23,5,50% 100 times penaltyExp -1 min loss,7
23,5,10% 100 times penaltyExp -0.5 min loss,24
23,5,10-fold 10 times penaltyExp -0.5 min loss,24
23,5,2-fold 50 times penaltyExp -0.5 min loss,9
23,5,50% 100 times penaltyExp -0.5 min loss,8
23,5,10% 100 times penaltyExp 0 min loss,24
23,5,10-fold 10 times penaltyExp 0 min loss,24
23,5,2-fold 50 times penaltyExp 0 min loss,10
23,5,50% 100 times penaltyExp 0 min loss,10
23,5,10% 100 times penaltyExp -1 max freq,5
23,5,10-fold 10 times penaltyExp -1 max freq,5
23,5,2-fold 50 times penaltyExp -1 max freq,5
23,5,50% 100 times penaltyExp -1 max freq,5
23,5,10% 100 times penaltyExp -0.5 max freq,5
23,5,10-fold 10 times penaltyExp -0.5 max freq,5
23,5,2-fold 50 times penaltyExp -0.5 max freq,5
23,5,50% 100 times penaltyExp -0.5 max freq,5
23,5,10% 100 times penaltyExp 0 max freq,5
23,5,10-fold 10 times penaltyExp 0 max freq,5
23,5,2-fold 50 times penaltyExp 0 max freq,5
23,5,50% 100 times penaltyExp 0 max freq,5
23,5,"10% 100 times min err, min segs",2
23,5,"10-fold 10 times min err, min segs",3
23,5,"2-fold 50 times min err, min segs",5
23,5,"50% 100 times min err, min segs",5
23,5,"10% 100 times min err, max times",5
23,5,"10-fold 10 times min err, max times",5
23,5,"2-fold 50 times min err, max times",5
23,5,"50% 100 times min err, max times",5
23,5,"10% 100 times mean err, min err",20
23,5,"10-fold 10 times mean err, min err",16
23,5,"2-fold 50 times mean err, min err",7
23,5,"50% 100 times mean err, min err",9
23,10,10% 100 times penaltyExp -1 min loss,10
23,10,10-fold 10 times penaltyExp -1 min loss,63
23,10,2-fold 50 times penaltyExp -1 min loss,10
23,10,50% 100 times penaltyExp -1 min loss,10
23,10,10% 100 times penaltyExp -0.5 min loss,10
23,10,10-fold 10 times penaltyExp -0.5 min loss,63
23,10,2-fold 50 times penaltyExp -0.5 min loss,10
23,10,50% 100 times penaltyExp -0.5 min loss,10
23,10,10% 100 times penaltyExp 0 min loss,10
23,10,10-fold 10 times penaltyExp 0 min loss,63
23,10,2-fold 50 times penaltyExp 0 min loss,10
23,10,50% 100 times penaltyExp 0 min loss,10
23,10,10% 100 times penaltyExp -1 max freq,10
23,10,10-fold 10 times penaltyExp -1 max freq,10
23,10,2-fold 50 times penaltyExp -1 max freq,10
23,10,50% 100 times penaltyExp -1 max freq,10
23,10,10% 100 times penaltyExp -0.5 max freq,10
23,10,10-fold 10 times penaltyExp -0.5 max freq,10
23,10,2-fold 50 times penaltyExp -0.5 max freq,10
23,10,50% 100 times penaltyExp -0.5 max freq,10
23,10,10% 100 times penaltyExp 0 max freq,10
23,10,10-fold 10 times penaltyExp 0 max freq,10
23,10,2-fold 50 times penaltyExp 0 max freq,10
23,10,50% 100 times penaltyExp 0 max freq,10
23,10,"10% 100 times min err, min segs",6
23,10,"10-fold 10 times min err, min segs",6
23,10,"2-fold 50 times min err, min segs",10
23,10,"50% 100 times min err, min segs",10
23,10,"10% 100 times min err, max times",10
23,10,"10-fold 10 times min err, max times",10
23,10,"2-fold 50 times min err, max times",10
23,10,"50% 100 times min err, max times",10
23,10,"10% 100 times mean err, min err",10
23,10,"10-fold 10 times mean err, min err",10
23,10,"2-fold 50 times mean err, min err",10
23,10,"50% 100 times mean err, min err",10
23,15,10% 100 times penaltyExp -1 min loss,15
23,15,10-fold 10 times penaltyExp -1 min loss,15
23,15,2-fold 50 times penaltyExp -1 min loss,15
23,15,50% 100 times penaltyExp -1 min loss,15
23,15,10% 100 times penaltyExp -0.5 min loss,15
23,15,10-fold 10 times penaltyExp -0.5 min loss,15
23,15,2-fold 50 times penaltyExp -0.5 min loss,15
23,15,50% 100 times penaltyExp -0.5 min loss,15
23,15,10% 100 times penaltyExp 0 min loss,15
23,15,10-fold 10 times penaltyExp 0 min loss,15
23,15,2-fold 50 times penaltyExp 0 min loss,15
23,15,50% 100 times penaltyExp 0 min loss,15
23,15,10% 100 times penaltyExp -1 max freq,15
23,15,10-fold 10 times penaltyExp -1 max freq,15
23,15,2-fold 50 times penaltyExp -1 max freq,15
23,15,50% 100 times penaltyExp -1 max freq,15
23,15,10% 100 times penaltyExp -0.5 max freq,15
23,15,10-fold 10 times penaltyExp -0.5 max freq,15
23,15,2-fold 50 times penaltyExp -0.5 max freq,15
23,15,50% 100 times penaltyExp -0.5 max freq,15
23,15,10% 100 times penaltyExp 0 max freq,15
23,15,10-fold 10 times penaltyExp 0 max freq,15
23,15,2-fold 50 times penaltyExp 0 max freq,15
23,15,50% 100 times penaltyExp 0 max freq,15
23,15,"10% 100 times min err, min segs",14
23,15,"10-fold 10 times min err, min segs",13
23,15,"2-fold 50 times min err, min segs",14
23,15,"50% 100 times min err, min segs",14
23,15,"10% 100 times min err, max times",15
23,15,"10-fold 10 times min err, max times",15
23,15,"2-fold 50 times min err, max times",15
23,15,"50% 100 times min err, max times",15
23,15,"10% 100 times mean err, min err",15
23,15,"10-fold 10 times mean err, min err",15
23,15,"2-fold 50 times mean err, min err",15
23,15,"50% 100 times mean err, min err",15
23,20,10% 100 times penaltyExp -1 min loss,20
23,20,10-fold 10 times penaltyExp -1 min loss,20
23,20,2-fold 50 times penaltyExp -1 min loss,20
23,20,50% 100 times penaltyExp -1 min loss,20
23,20,10% 100 times penaltyExp -0.5 min loss,20
23,20,10-fold 10 times penaltyExp -0.5 min loss,20
23,20,2-fold 50 times penaltyExp -0.5 min loss,20
23,20,50% 100 times penaltyExp -0.5 min loss,20
23,20,10% 100 times penaltyExp 0 min loss,20
23,20,10-fold 10 times penaltyExp 0 min loss,20
23,20,2-fold 50 times penaltyExp 0 min loss,20
23,20,50% 100 times penaltyExp 0 min loss,20
23,20,10% 100 times penaltyExp -1 max freq,20
23,20,10-fold 10 times penaltyExp -1 max freq,20
23,20,2-fold 50 times penaltyExp -1 max freq,20
23,20,50% 100 times penaltyExp -1 max freq,20
23,20,10% 100 times penaltyExp -0.5 max freq,20
23,20,10-fold 10 times penaltyExp -0.5 max freq,20
23,20,2-fold 50 times penaltyExp -0.5 max freq,20
23,20,50% 100 times penaltyExp -0.5 max freq,20
23,20,10% 100 times penaltyExp 0 max freq,20
23,20,10-fold 10 times penaltyExp 0 max freq,20
23,20,2-fold 50 times penaltyExp 0 max freq,20
23,20,50% 100 times penaltyExp 0 max freq,20
23,20,"10% 100 times min err, min segs",19
23,20,"10-fold 10 times min err, min segs",17
23,20,"2-fold 50 times min err, min segs",19
23,20,"50% 100 times min err, min segs",19
23,20,"10% 100 times min err, max times",20
23,20,"10-fold 10 times min err, max times",20
23,20,"2-fold 50 times min err, max times",20
23,20,"50% 100 times min err, max times",20
23,20,"10% 100 times mean err, min err",20
23,20,"10-fold 10 times mean err, min err",20
23,20,"2-fold 50 times mean err, min err",20
23,20,"50% 100 times mean err, min err",20
24,1,10% 100 times penaltyExp -1 min loss,1
24,1,10-fold 10 times penaltyExp -1 min loss,1
24,1,2-fold 50 times penaltyExp -1 min loss,1
24,1,50% 100 times penaltyExp -1 min loss,1
24,1,10% 100 times penaltyExp -0.5 min loss,1
24,1,10-fold 10 times penaltyExp -0.5 min loss,1
24,1,2-fold 50 times penaltyExp -0.5 min loss,1
24,1,50% 100 times penaltyExp -0.5 min loss,1
24,1,10% 100 times penaltyExp 0 min loss,1
24,1,10-fold 10 times penaltyExp 0 min loss,1
24,1,2-fold 50 times penaltyExp 0 min loss,1
24,1,50% 100 times penaltyExp 0 min loss,1
24,1,10% 100 times penaltyExp -1 max freq,1
24,1,10-fold 10 times penaltyExp -1 max freq,1
24,1,2-fold 50 times penaltyExp -1 max freq,1
24,1,50% 100 times penaltyExp -1 max freq,1
24,1,10% 100 times penaltyExp -0.5 max freq,1
24,1,10-fold 10 times penaltyExp -0.5 max freq,1
24,1,2-fold 50 times penaltyExp -0.5 max freq,1
24,1,50% 100 times penaltyExp -0.5 max freq,1
24,1,10% 100 times penaltyExp 0 max freq,1
24,1,10-fold 10 times penaltyExp 0 max freq,1
24,1,2-fold 50 times penaltyExp 0 max freq,1
24,1,50% 100 times penaltyExp 0 max freq,1
24,1,"10% 100 times min err, min segs",1
24,1,"10-fold 10 times min err, min segs",1
24,1,"2-fold 50 times min err, min segs",1
24,1,"50% 100 times min err, min segs",1
24,1,"10% 100 times min err, max times",1
24,1,"10-fold 10 times min err, max times",1
24,1,"2-fold 50 times min err, max times",1
24,1,"50% 100 times min err, max times",1
24,1,"10% 100 times mean err, min err",1
24,1,"10-fold 10 times mean err, min err",1
24,1,"2-fold 50 times mean err, min err",1
24,1,"50% 100 times mean err, min err",1
24,2,10% 100 times penaltyExp -1 min loss,2
24,2,10-fold 10 times penaltyExp -1 min loss,3
24,2,2-fold 50 times penaltyExp -1 min loss,3
24,2,50% 100 times penaltyExp -1 min loss,3
24,2,10% 100 times penaltyExp -0.5 min loss,2
24,2,10-fold 10 times penaltyExp -0.5 min loss,3
24,2,2-fold 50 times penaltyExp -0.5 min loss,3
24,2,50% 100 times penaltyExp -0.5 min loss,3
24,2,10% 100 times penaltyExp 0 min loss,2
24,2,10-fold 10 times penaltyExp 0 min loss,3
24,2,2-fold 50 times penaltyExp 0 min loss,3
24,2,50% 100 times penaltyExp 0 min loss,3
24,2,10% 100 times penaltyExp -1 max freq,3
24,2,10-fold 10 times penaltyExp -1 max freq,3
24,2,2-fold 50 times penaltyExp -1 max freq,2
24,2,50% 100 times penaltyExp -1 max freq,2
24,2,10% 100 times penaltyExp -0.5 max freq,3
24,2,10-fold 10 times penaltyExp -0.5 max freq,3
24,2,2-fold 50 times penaltyExp -0.5 max freq,2
24,2,50% 100 times penaltyExp -0.5 max freq,2
24,2,10% 100 times penaltyExp 0 max freq,3
24,2,10-fold 10 times penaltyExp 0 max freq,3
24,2,2-fold 50 times penaltyExp 0 max freq,2
24,2,50% 100 times penaltyExp 0 max freq,2
24,2,"10% 100 times min err, min segs",1
24,2,"10-fold 10 times min err, min segs",1
24,2,"2-fold 50 times min err, min segs",2
24,2,"50% 100 times min err, min segs",1
24,2,"10% 100 times min err, max times",2
24,2,"10-fold 10 times min err, max times",2
24,2,"2-fold 50 times min err, max times",2
24,2,"50% 100 times min err, max times",2
24,2,"10% 100 times mean err, min err",2
24,2,"10-fold 10 times mean err, min err",3
24,2,"2-fold 50 times mean err, min err",3
24,2,"50% 100 times mean err, min err",3
24,5,10% 100 times penaltyExp -1 min loss,5
24,5,10-fold 10 times penaltyExp -1 min loss,5
24,5,2-fold 50 times penaltyExp -1 min loss,5
24,5,50% 100 times penaltyExp -1 min loss,5
24,5,10% 100 times penaltyExp -0.5 min loss,5
24,5,10-fold 10 times penaltyExp -0.5 min loss,5
24,5,2-fold 50 times penaltyExp -0.5 min loss,5
24,5,50% 100 times penaltyExp -0.5 min loss,5
24,5,10% 100 times penaltyExp 0 min loss,5
24,5,10-fold 10 times penaltyExp 0 min loss,5
24,5,2-fold 50 times penaltyExp 0 min loss,5
24,5,50% 100 times penaltyExp 0 min loss,5
24,5,10% 100 times penaltyExp -1 max freq,5
24,5,10-fold 10 times penaltyExp -1 max freq,5
24,5,2-fold 50 times penaltyExp -1 max freq,5
24,5,50% 100 times penaltyExp -1 max freq,5
24,5,10% 100 times penaltyExp -0.5 max freq,5
24,5,10-fold 10 times penaltyExp -0.5 max freq,5
24,5,2-fold 50 times penaltyExp -0.5 max freq,5
24,5,50% 100 times penaltyExp -0.5 max freq,5
24,5,10% 100 times penaltyExp 0 max freq,5
24,5,10-fold 10 times penaltyExp 0 max freq,5
24,5,2-fold 50 times penaltyExp 0 max freq,5
24,5,50% 100 times penaltyExp 0 max freq,5
24,5,"10% 100 times min err, min segs",2
24,5,"10-fold 10 times min err, min segs",2
24,5,"2-fold 50 times min err, min segs",5
24,5,"50% 100 times min err, min segs",5
24,5,"10% 100 times min err, max times",5
24,5,"10-fold 10 times min err, max times",5
24,5,"2-fold 50 times min err, max times",5
24,5,"50% 100 times min err, max times",5
24,5,"10% 100 times mean err, min err",5
24,5,"10-fold 10 times mean err, min err",5
24,5,"2-fold 50 times mean err, min err",5
24,5,"50% 100 times mean err, min err",5
24,10,10% 100 times penaltyExp -1 min loss,10
24,10,10-fold 10 times penaltyExp -1 min loss,10
24,10,2-fold 50 times penaltyExp -1 min loss,10
24,10,50% 100 times penaltyExp -1 min loss,10
24,10,10% 100 times penaltyExp -0.5 min loss,10
24,10,10-fold 10 times penaltyExp -0.5 min loss,10
24,10,2-fold 50 times penaltyExp -0.5 min loss,10
24,10,50% 100 times penaltyExp -0.5 min loss,10
24,10,10% 100 times penaltyExp 0 min loss,10
24,10,10-fold 10 times penaltyExp 0 min loss,10
24,10,2-fold 50 times penaltyExp 0 min loss,10
24,10,50% 100 times penaltyExp 0 min loss,10
24,10,10% 100 times penaltyExp -1 max freq,10
24,10,10-fold 10 times penaltyExp -1 max freq,10
24,10,2-fold 50 times penaltyExp -1 max freq,10
24,10,50% 100 times penaltyExp -1 max freq,10
24,10,10% 100 times penaltyExp -0.5 max freq,10
24,10,10-fold 10 times penaltyExp -0.5 max freq,10
24,10,2-fold 50 times penaltyExp -0.5 max freq,10
24,10,50% 100 times penaltyExp -0.5 max freq,10
24,10,10% 100 times penaltyExp 0 max freq,10
24,10,10-fold 10 times penaltyExp 0 max freq,10
24,10,2-fold 50 times penaltyExp 0 max freq,10
24,10,50% 100 times penaltyExp 0 max freq,10
24,10,"10% 100 times min err, min segs",6
24,10,"10-fold 10 times min err, min segs",6
24,10,"2-fold 50 times min err, min segs",10
24,10,"50% 100 times min err, min segs",10
24,10,"10% 100 times min err, max times",10
24,10,"10-fold 10 times min err, max times",10
24,10,"2-fold 50 times min err, max times",10
24,10,"50% 100 times min err, max times",10
24,10,"10% 100 times mean err, min err",10
24,10,"10-fold 10 times mean err, min err",10
24,10,"2-fold 50 times mean err, min err",10
24,10,"50% 100 times mean err, min err",10
24,15,10% 100 times penaltyExp -1 min loss,15
24,15,10-fold 10 times penaltyExp -1 min loss,15
24,15,2-fold 50 times penaltyExp -1 min loss,15
24,15,50% 100 times penaltyExp -1 min loss,15
24,15,10% 100 times penaltyExp -0.5 min loss,15
24,15,10-fold 10 times penaltyExp -0.5 min loss,15
24,15,2-fold 50 times penaltyExp -0.5 min loss,15
24,15,50% 100 times penaltyExp -0.5 min loss,15
24,15,10% 100 times penaltyExp 0 min loss,15
24,15,10-fold 10 times penaltyExp 0 min loss,15
24,15,2-fold 50 times penaltyExp 0 min loss,15
24,15,50% 100 times penaltyExp 0 min loss,15
24,15,10% 100 times penaltyExp -1 max freq,15
24,15,10-fold 10 times penaltyExp -1 max freq,15
24,15,2-fold 50 times penaltyExp -1 max freq,15
24,15,50% 100 times penaltyExp -1 max freq,15
24,15,10% 100 times penaltyExp -0.5 max freq,15
24,15,10-fold 10 times penaltyExp -0.5 max freq,15
24,15,2-fold 50 times penaltyExp -0.5 max freq,15
24,15,50% 100 times penaltyExp -0.5 max freq,15
24,15,10% 100 times penaltyExp 0 max freq,15
24,15,10-fold 10 times penaltyExp 0 max freq,15
24,15,2-fold 50 times penaltyExp 0 max freq,15
24,15,50% 100 times penaltyExp 0 max freq,15
24,15,"10% 100 times min err, min segs",14
24,15,"10-fold 10 times min err, min segs",12
24,15,"2-fold 50 times min err, min segs",14
24,15,"50% 100 times min err, min segs",14
24,15,"10% 100 times min err, max times",15
24,15,"10-fold 10 times min err, max times",15
24,15,"2-fold 50 times min err, max times",15
24,15,"50% 100 times min err, max times",15
24,15,"10% 100 times mean err, min err",15
24,15,"10-fold 10 times mean err, min err",15
24,15,"2-fold 50 times mean err, min err",15
24,15,"50% 100 times mean err, min err",15
24,20,10% 100 times penaltyExp -1 min loss,20
24,20,10-fold 10 times penaltyExp -1 min loss,20
24,20,2-fold 50 times penaltyExp -1 min loss,20
24,20,50% 100 times penaltyExp -1 min loss,20
24,20,10% 100 times penaltyExp -0.5 min loss,20
24,20,10-fold 10 times penaltyExp -0.5 min loss,20
24,20,2-fold 50 times penaltyExp -0.5 min loss,20
24,20,50% 100 times penaltyExp -0.5 min loss,20
24,20,10% 100 times penaltyExp 0 min loss,20
24,20,10-fold 10 times penaltyExp 0 min loss,20
24,20,2-fold 50 times penaltyExp 0 min loss,20
24,20,50% 100 times penaltyExp 0 min loss,20
24,20,10% 100 times penaltyExp -1 max freq,20
24,20,10-fold 10 times penaltyExp -1 max freq,20
24,20,2-fold 50 times penaltyExp -1 max freq,20
24,20,50% 100 times penaltyExp -1 max freq,20
24,20,10% 100 times penaltyExp -0.5 max freq,20
24,20,10-fold 10 times penaltyExp -0.5 max freq,20
24,20,2-fold 50 times penaltyExp -0.5 max freq,20
24,20,50% 100 times penaltyExp -0.5 max freq,20
24,20,10% 100 times penaltyExp 0 max freq,20
24,20,10-fold 10 times penaltyExp 0 max freq,20
24,20,2-fold 50 times penaltyExp 0 max freq,20
24,20,50% 100 times penaltyExp 0 max freq,20
24,20,"10% 100 times min err, min segs",17
24,20,"10-fold 10 times min err, min segs",17
24,20,"2-fold 50 times min err, min segs",20
24,20,"50% 100 times min err, min segs",20
24,20,"10% 100 times min err, max times",20
24,20,"10-fold 10 times min err, max times",20
24,20,"2-fold 50 times min err, max times",20
24,20,"50% 100 times min err, max times",20
24,20,"10% 100 times mean err, min err",20
24,20,"10-fold 10 times mean err, min err",20
24,20,"2-fold 50 times mean err, min err",20
24,20,"50% 100 times mean err, min err",20
25,1,10% 100 times penaltyExp -1 min loss,2
25,1,10-fold 10 times penaltyExp -1 min loss,1
25,1,2-fold 50 times penaltyExp -1 min loss,1
25,1,50% 100 times penaltyExp -1 min loss,1
25,1,10% 100 times penaltyExp -0.5 min loss,2
25,1,10-fold 10 times penaltyExp -0.5 min loss,1
25,1,2-fold 50 times penaltyExp -0.5 min loss,1
25,1,50% 100 times penaltyExp -0.5 min loss,1
25,1,10% 100 times penaltyExp 0 min loss,2
25,1,10-fold 10 times penaltyExp 0 min loss,1
25,1,2-fold 50 times penaltyExp 0 min loss,1
25,1,50% 100 times penaltyExp 0 min loss,1
25,1,10% 100 times penaltyExp -1 max freq,2
25,1,10-fold 10 times penaltyExp -1 max freq,1
25,1,2-fold 50 times penaltyExp -1 max freq,1
25,1,50% 100 times penaltyExp -1 max freq,1
25,1,10% 100 times penaltyExp -0.5 max freq,2
25,1,10-fold 10 times penaltyExp -0.5 max freq,1
25,1,2-fold 50 times penaltyExp -0.5 max freq,1
25,1,50% 100 times penaltyExp -0.5 max freq,1
25,1,10% 100 times penaltyExp 0 max freq,2
25,1,10-fold 10 times penaltyExp 0 max freq,1
25,1,2-fold 50 times penaltyExp 0 max freq,1
25,1,50% 100 times penaltyExp 0 max freq,1
25,1,"10% 100 times min err, min segs",1
25,1,"10-fold 10 times min err, min segs",1
25,1,"2-fold 50 times min err, min segs",1
25,1,"50% 100 times min err, min segs",1
25,1,"10% 100 times min err, max times",1
25,1,"10-fold 10 times min err, max times",1
25,1,"2-fold 50 times min err, max times",1
25,1,"50% 100 times min err, max times",1
25,1,"10% 100 times mean err, min err",1
25,1,"10-fold 10 times mean err, min err",1
25,1,"2-fold 50 times mean err, min err",1
25,1,"50% 100 times mean err, min err",1
25,2,10% 100 times penaltyExp -1 min loss,4
25,2,10-fold 10 times penaltyExp -1 min loss,4
25,2,2-fold 50 times penaltyExp -1 min loss,4
25,2,50% 100 times penaltyExp -1 min loss,3
25,2,10% 100 times penaltyExp -0.5 min loss,4
25,2,10-fold 10 times penaltyExp -0.5 min loss,4
25,2,2-fold 50 times penaltyExp -0.5 min loss,4
25,2,50% 100 times penaltyExp -0.5 min loss,4
25,2,10% 100 times penaltyExp 0 min loss,4
25,2,10-fold 10 times penaltyExp 0 min loss,4
25,2,2-fold 50 times penaltyExp 0 min loss,5
25,2,50% 100 times penaltyExp 0 min loss,5
25,2,10% 100 times penaltyExp -1 max freq,2
25,2,10-fold 10 times penaltyExp -1 max freq,2
25,2,2-fold 50 times penaltyExp -1 max freq,2
25,2,50% 100 times penaltyExp -1 max freq,3
25,2,10% 100 times penaltyExp -0.5 max freq,2
25,2,10-fold 10 times penaltyExp -0.5 max freq,2
25,2,2-fold 50 times penaltyExp -0.5 max freq,2
25,2,50% 100 times penaltyExp -0.5 max freq,4
25,2,10% 100 times penaltyExp 0 max freq,2
